1.044282, 0.160834, 0.703707, 0.663985, 0.916421, 0.488599, 0.75561, 0.613361, 0.701271, 0.621432, 0.853122, 0.544041, 0.957623, 0.732669, 0.312209, 0.366819, 0.732528, 0.673357, 0.643349, 1.009688, 0.885328, 0.219016, 0.392448, 0.708601, 0.307879, 0.849362, 0.258918, 0.557441, 0.663095, 0.408069, 0.396867, 0.464909, 0.871114, 0.581238, 0.20553, 0.869763, 0.669159, 0.985481, 0.693903, 0.873908, 0.854869, 1.035137, 0.659515, 0.724196, 0.325308, 0.255576, 0.90748, 0.701967, 0.66891, 0.819612, 0.892236, 0.98055, 0.492856, 0.42964, 0.804379, 0.97153, 0.793661, 0.978243, 0.93103, 0.561568, 1.038398, 1.019774, 0.474162, 0.492159, 0.27062, 0.18, 0.964252, 0.615545, 0.790674, 0.914265, 3.0
0.181604, 1.018666, 0.504314, 0.361626, 0.289979, 0.615629, 0.827393, 0.249208, 0.327635, 0.906743, 0.94459, 0.419034, 0.839605, 0.614117, 0.277802, 0.245941, 0.112911, 0.515079, 0.677157, 0.962406, 0.873106, 0.467931, 0.117795, 0.538822, 0.705405, 0.115823, 0.718828, 0.427684, 0.967533, 0.653642, 0.894292, 0.842562, 0.49145, 0.835403, 0.342039, 0.836173, 0.411886, 0.972434, 0.554934, 0.178937, 0.969291, 0.746074, 0.243776, 0.666698, 0.948462, 0.231729, 0.058473, 0.714271, 0.840206, 0.953904, 0.754532, 0.845144, 0.928069, 0.333735, 0.769151, 0.261097, 0.785412, 0.191402, 0.966168, 0.455003, 0.554856, 0.882597, 0.299271, 1.079011, 0.787005, 0.578796, 0.827777, 0.704043, 0.400899, 0.416621, 1.0
0.55358, 0.368053, 0.746661, 0.973791, 0.982162, 0.60342, 0.674906, 0.295747, 0.928729, 0.647563, 0.913558, 0.620248, 0.409697, 0.900875, 0.825317, 0.969957, 0.781299, 0.563333, 0.157735, 0.698347, 0.113348, 0.443325, 0.356853, 0.760637, 0.640375, 0.358264, 0.984531, 0.565502, 0.497044, 0.335792, 0.839606, 0.493406, 0.679763, 0.305135, 0.876928, 0.535099, 0.797753, 0.103377, 0.918413, 0.574687, 0.698834, 0.561621, 0.585709, 0.887346, 0.594114, 0.905747, 0.719513, 0.55383, 0.19599, 0.881811, 0.69534, 0.753364, 0.314098, 0.401575, 0.71945, 0.783451, 0.646555, 0.22969, 0.5416, 0.098892, 0.847019, 0.666394, 0.742968, 0.838031, 0.644638, 0.733366, 0.41722, 0.403466, 0.161742, 0.738135, 1.0
0.390127, 0.22241, 0.894646, 0.848823, 0.874097, 0.474295, 0.597391, 0.281286, 0.770379, 0.848408, 0.887852, 0.444232, 0.254576, 0.978542, 0.696766, 0.919836, 0.5721, 0.536738, 0.158122, 0.573623, 0.0699, 0.282229, 0.337908, 0.897004, 0.584297, 0.20963, 0.948731, 0.398922, 0.33216, 0.190218, 0.656669, 0.287668, 0.706959, 0.179133, 0.949374, 0.450162, 0.726613, 0.095199, 0.963733, 0.509924, 0.881775, 0.500225, 0.506454, 1.00188, 0.616504, 0.84373, 0.594468, 0.46244, 0.126389, 0.876981, 0.658453, 0.601701, 0.272074, 0.328229, 0.828141, 0.95198, 0.488877, 0.167845, 0.501413, 0.057641, 0.761275, 0.826615, 0.850694, 0.969721, 0.602709, 0.644334, 0.385828, 0.34753, 0.155773, 0.591107, 1.0
0.465385, 0.282381, 0.843084, 0.925572, 0.906499, 0.501363, 0.621107, 0.290675, 0.846726, 0.750522, 0.890651, 0.519823, 0.32005, 0.983401, 0.769175, 0.938446, 0.671811, 0.542773, 0.160238, 0.608073, 0.076667, 0.351891, 0.354269, 0.825552, 0.589118, 0.281111, 0.952572, 0.470162, 0.41708, 0.258795, 0.734387, 0.391688, 0.685941, 0.240256, 0.972054, 0.471035, 0.756078, 0.085382, 0.946938, 0.528341, 0.807151, 0.523436, 0.537311, 0.955321, 0.594286, 0.86505, 0.637689, 0.516907, 0.166403, 0.872157, 0.685258, 0.668071, 0.271248, 0.390261, 0.787725, 0.891818, 0.540641, 0.189995, 0.530924, 0.081759, 0.811666, 0.759757, 0.81705, 0.917181, 0.615768, 0.683129, 0.410665, 0.378835, 0.147207, 0.664298, 1.0
0.396452, 0.231948, 0.921405, 0.871402, 0.889213, 0.447668, 0.607582, 0.301759, 0.772187, 0.882571, 0.868194, 0.446981, 0.183111, 0.944967, 0.690335, 0.927527, 0.546364, 0.5009, 0.162442, 0.530736, 0.050365, 0.327371, 0.374981, 0.861373, 0.543586, 0.227829, 0.943119, 0.391233, 0.287547, 0.218282, 0.644202, 0.315073, 0.676806, 0.156618, 0.88608, 0.398066, 0.678216, 0.016358, 0.951967, 0.535983, 0.917742, 0.489777, 0.548075, 1.048286, 0.615583, 0.833569, 0.602614, 0.524043, 0.138123, 0.811245, 0.650016, 0.622641, 0.248807, 0.319156, 0.848136, 0.972641, 0.408676, 0.161057, 0.499883, 0.010806, 0.792715, 0.86664, 0.909659, 0.997222, 0.590483, 0.646149, 0.382753, 0.293451, 0.164816, 0.561322, 1.0
0.397027, 0.290773, 0.887485, 0.861908, 0.901299, 0.438888, 0.617621, 0.282639, 0.798566, 0.756966, 0.955033, 0.531984, 0.312308, 1.030275, 0.691452, 0.965688, 0.593557, 0.531033, 0.163905, 0.627341, 0.108389, 0.330304, 0.381797, 0.878661, 0.59232, 0.317535, 0.883796, 0.472236, 0.371467, 0.234842, 0.710557, 0.311163, 0.627009, 0.179735, 0.938541, 0.504613, 0.693822, 0.023867, 0.96736, 0.538026, 0.792837, 0.524701, 0.574609, 0.928707, 0.644839, 0.899595, 0.634032, 0.489461, 0.12471, 0.886824, 0.685199, 0.626365, 0.283612, 0.378611, 0.856186, 0.859129, 0.467971, 0.154137, 0.460892, 0.107033, 0.817768, 0.778884, 0.765728, 0.904119, 0.638029, 0.640747, 0.353457, 0.411177, 0.099442, 0.606105, 1.0
0.540203, 0.347185, 0.756806, 0.963366, 1.00092, 0.600311, 0.685715, 0.326023, 0.943715, 0.658173, 0.88777, 0.599804, 0.414564, 0.899308, 0.814313, 0.983624, 0.789073, 0.569512, 0.151821, 0.703727, 0.087797, 0.411913, 0.376623, 0.765304, 0.650346, 0.351996, 0.976385, 0.569378, 0.48223, 0.319973, 0.834795, 0.488399, 0.703636, 0.321201, 0.858857, 0.526619, 0.807526, 0.124473, 0.928788, 0.596445, 0.709467, 0.531811, 0.604578, 0.888561, 0.600332, 0.903061, 0.743434, 0.570006, 0.194991, 0.882784, 0.680231, 0.748193, 0.324489, 0.392226, 0.73237, 0.807739, 0.654814, 0.236767, 0.514473, 0.108462, 0.825279, 0.691057, 0.743826, 0.865703, 0.621399, 0.727843, 0.424858, 0.385655, 0.163173, 0.750192, 1.0
0.534915, 0.330074, 0.93765, 0.853498, 0.915566, 0.428956, 0.683434, 0.248509, 0.90345, 0.727399, 0.95109, 0.512059, 0.218388, 0.896212, 0.799369, 1.028884, 0.656194, 0.45856, 0.128955, 0.689025, 0.096196, 0.439505, 0.381807, 0.845832, 0.573228, 0.239627, 1.011009, 0.528784, 0.412855, 0.247128, 0.72883, 0.386138, 0.770898, 0.314373, 0.90323, 0.586963, 0.786507, 0.006797, 0.91342, 0.496977, 0.783472, 0.620834, 0.560116, 1.02494, 0.521965, 0.807155, 0.662775, 0.538226, 0.17011, 0.847993, 0.744496, 0.711876, 0.283903, 0.361351, 0.812215, 0.849502, 0.604016, 0.105141, 0.622715, 0.075068, 0.784271, 0.702408, 0.817189, 0.919262, 0.651678, 0.766264, 0.414064, 0.299622, 0.135499, 0.579205, 1.0
0.277035, 0.919801, 0.495248, 0.437066, 0.342356, 0.857725, 0.891334, 0.273124, 0.381877, 0.93184, 0.936485, 0.512692, 0.619365, 0.715917, 0.429271, 0.366958, 0.187599, 0.612911, 0.629986, 0.836411, 0.738549, 0.58306, 0.246523, 0.67946, 0.706394, 0.108409, 0.689232, 0.484123, 0.993272, 0.683825, 0.917983, 0.961858, 0.554697, 1.017895, 0.465212, 1.007454, 0.47493, 0.885005, 0.48772, 0.248304, 0.915628, 0.591375, 0.363365, 0.685466, 0.945091, 0.346854, 0.102077, 0.812047, 0.985729, 0.865553, 0.661014, 0.903055, 0.85659, 0.350551, 0.735794, 0.385964, 0.949037, 0.271836, 0.781287, 0.55046, 0.665414, 0.872876, 0.408776, 0.8498, 0.758602, 0.669461, 0.732663, 0.771282, 0.441075, 0.507099, 1.0
