[0.55358, 0.368053, 0.746661, 0.973791, 0.982162, 0.60342, 0.674906, 0.295747, 0.928729, 0.647563, 0.913558, 0.620248, 0.409697, 0.900875, 0.825317, 0.969957, 0.781299, 0.563333, 0.157735, 0.698347, 0.113348, 0.443325, 0.356853, 0.760637, 0.640375, 0.358264, 0.984531, 0.565502, 0.497044, 0.335792, 0.839606, 0.493406, 0.679763, 0.305135, 0.876928, 0.535099, 0.797753, 0.103377, 0.918413, 0.574687, 0.698834, 0.561621, 0.585709, 0.887346, 0.594114, 0.905747, 0.719513, 0.55383, 0.19599, 0.881811, 0.69534, 0.753364, 0.314098, 0.401575, 0.71945, 0.783451, 0.646555, 0.22969, 0.5416, 0.098892, 0.847019, 0.666394, 0.742968, 0.838031, 0.644638, 0.733366, 0.41722, 0.403466, 0.161742, 0.738135, 1.0]
[0.277035, 0.919801, 0.495248, 0.437066, 0.342356, 0.857725, 0.891334, 0.273124, 0.381877, 0.93184, 0.936485, 0.512692, 0.619365, 0.715917, 0.429271, 0.366958, 0.187599, 0.612911, 0.629986, 0.836411, 0.738549, 0.58306, 0.246523, 0.67946, 0.706394, 0.108409, 0.689232, 0.484123, 0.993272, 0.683825, 0.917983, 0.961858, 0.554697, 1.017895, 0.465212, 1.007454, 0.47493, 0.885005, 0.48772, 0.248304, 0.915628, 0.591375, 0.363365, 0.685466, 0.945091, 0.346854, 0.102077, 0.812047, 0.985729, 0.865553, 0.661014, 0.903055, 0.85659, 0.350551, 0.735794, 0.385964, 0.949037, 0.271836, 0.781287, 0.55046, 0.665414, 0.872876, 0.408776, 0.8498, 0.758602, 0.669461, 0.732663, 0.771282, 0.441075, 0.507099, 1.0]
[0.547271, 0.382206, 0.786027, 0.94425, 0.986969, 0.634798, 0.636498, 0.323726, 0.893071, 0.652663, 0.929382, 0.602078, 0.433403, 0.888622, 0.826528, 0.989824, 0.735338, 0.569008, 0.190001, 0.704115, 0.129201, 0.401505, 0.378498, 0.736286, 0.624738, 0.37187, 0.963116, 0.555313, 0.504996, 0.315344, 0.815499, 0.515946, 0.669069, 0.282779, 0.839313, 0.578082, 0.819662, 0.106059, 0.887587, 0.581675, 0.741772, 0.542067, 0.5938, 0.93472, 0.595585, 0.884082, 0.713256, 0.583852, 0.198466, 0.889935, 0.725425, 0.763167, 0.332543, 0.383746, 0.716601, 0.806026, 0.59821, 0.201236, 0.511338, 0.12475, 0.868048, 0.646259, 0.773956, 0.818321, 0.611091, 0.711385, 0.381015, 0.390399, 0.131383, 0.747675, 1.0]
[0.388105, 0.208242, 0.894782, 0.855743, 0.882641, 0.427509, 0.581674, 0.284182, 0.797905, 0.840881, 0.880186, 0.421876, 0.234297, 0.953257, 0.689816, 0.931326, 0.57323, 0.545427, 0.143382, 0.561177, 0.079248, 0.276761, 0.346871, 0.877132, 0.546331, 0.220348, 0.928944, 0.390841, 0.330268, 0.196005, 0.642327, 0.305833, 0.691608, 0.199027, 0.956699, 0.443474, 0.70005, 0.083202, 0.985199, 0.494104, 0.894363, 0.48891, 0.522008, 0.977133, 0.605811, 0.829305, 0.561332, 0.494733, 0.119115, 0.85761, 0.65274, 0.617744, 0.238789, 0.363011, 0.841242, 0.969466, 0.452589, 0.162857, 0.517678, 0.058966, 0.759794, 0.867944, 0.872463, 0.992814, 0.592395, 0.659415, 0.406187, 0.340357, 0.13537, 0.583867, 1.0]
[0.215511, 0.970979, 0.44882, 0.255913, 0.195539, 0.658658, 0.892891, 0.308393, 0.317035, 0.870323, 0.957709, 0.531743, 0.885784, 0.527928, 0.261671, 0.217142, 0.187485, 0.396638, 0.622858, 0.993287, 0.801412, 0.482312, 0.171624, 0.536381, 0.715147, 0.163933, 0.792393, 0.402481, 0.862147, 0.669431, 0.912628, 0.745794, 0.588766, 0.924026, 0.253846, 0.900809, 0.46528, 0.945686, 0.456941, 0.113051, 1.005361, 0.629434, 0.29219, 0.684886, 0.875603, 0.186366, 0.093481, 0.740229, 0.870336, 0.8434, 0.690107, 0.821317, 0.987843, 0.236179, 0.835304, 0.185077, 0.78073, 0.261129, 0.987061, 0.523609, 0.676871, 0.790061, 0.284353, 0.964078, 0.842744, 0.592309, 0.896733, 0.743964, 0.413135, 0.429334, 1.0]
[0.184329, 0.879195, 0.467696, 0.300594, 0.19554, 0.688494, 0.969644, 0.276685, 0.434092, 0.854435, 0.939276, 0.565694, 0.916487, 0.531561, 0.214052, 0.296123, 0.068181, 0.469412, 0.697753, 1.027349, 0.850474, 0.373733, 0.080609, 0.593232, 0.565558, 0.109111, 0.810508, 0.51925, 0.786036, 0.638499, 0.916258, 0.729796, 0.656131, 0.820201, 0.258452, 0.778136, 0.403709, 0.994186, 0.576888, 0.127814, 0.862809, 0.736086, 0.354066, 0.65556, 0.776027, 0.100177, -0.008463, 0.77568, 0.809365, 0.754313, 0.615276, 0.891689, 1.030641, 0.30755, 0.781978, 0.08961, 0.861733, 0.172607, 1.084779, 0.534093, 0.687936, 0.809322, 0.282927, 0.970865, 0.755515, 0.610967, 0.77112, 0.735488, 0.420357, 0.507548, 1.0]
[0.468538, 0.293484, 0.872034, 0.954049, 0.95987, 0.461918, 0.630208, 0.315068, 0.798118, 0.768032, 0.858389, 0.470219, 0.325488, 0.973169, 0.737453, 0.914885, 0.649885, 0.51196, 0.205677, 0.633819, 0.113708, 0.397878, 0.325721, 0.831105, 0.562372, 0.290928, 0.906395, 0.422015, 0.458211, 0.30704, 0.683586, 0.436186, 0.638631, 0.301662, 0.967875, 0.449375, 0.783147, 0.042007, 0.991627, 0.569037, 0.824532, 0.522577, 0.560293, 0.950574, 0.608824, 0.884241, 0.674915, 0.560386, 0.164273, 0.888089, 0.671792, 0.65677, 0.294214, 0.39043, 0.793911, 0.895709, 0.58881, 0.180201, 0.504111, 0.067803, 0.755084, 0.823853, 0.766626, 0.934052, 0.582439, 0.67829, 0.401288, 0.420227, 0.129911, 0.703034, 1.0]
[0.396452, 0.231948, 0.921405, 0.871402, 0.889213, 0.447668, 0.607582, 0.301759, 0.772187, 0.882571, 0.868194, 0.446981, 0.183111, 0.944967, 0.690335, 0.927527, 0.546364, 0.5009, 0.162442, 0.530736, 0.050365, 0.327371, 0.374981, 0.861373, 0.543586, 0.227829, 0.943119, 0.391233, 0.287547, 0.218282, 0.644202, 0.315073, 0.676806, 0.156618, 0.88608, 0.398066, 0.678216, 0.016358, 0.951967, 0.535983, 0.917742, 0.489777, 0.548075, 1.048286, 0.615583, 0.833569, 0.602614, 0.524043, 0.138123, 0.811245, 0.650016, 0.622641, 0.248807, 0.319156, 0.848136, 0.972641, 0.408676, 0.161057, 0.499883, 0.010806, 0.792715, 0.86664, 0.909659, 0.997222, 0.590483, 0.646149, 0.382753, 0.293451, 0.164816, 0.561322, 1.0]
[0.546444, 0.373612, 0.764473, 0.961191, 0.997336, 0.609775, 0.668695, 0.304182, 0.953889, 0.641782, 0.914967, 0.619213, 0.401197, 0.901011, 0.839657, 0.976523, 0.781687, 0.561716, 0.159559, 0.67508, 0.10139, 0.448484, 0.371224, 0.746745, 0.666652, 0.372643, 0.968486, 0.593705, 0.505668, 0.354036, 0.854034, 0.481049, 0.669663, 0.31282, 0.885915, 0.541208, 0.798094, 0.125921, 0.908843, 0.590848, 0.69742, 0.535585, 0.581337, 0.899396, 0.581586, 0.896786, 0.749027, 0.571243, 0.180645, 0.911096, 0.688967, 0.745707, 0.334701, 0.423408, 0.688455, 0.793881, 0.629392, 0.228826, 0.529269, 0.084894, 0.852708, 0.638047, 0.713454, 0.82566, 0.63621, 0.756837, 0.403752, 0.395741, 0.166539, 0.734868, 1.0]
[0.49722, 0.2862, 0.792546, 0.977899, 0.986767, 0.547952, 0.666575, 0.323386, 0.928368, 0.684142, 0.924002, 0.599793, 0.394402, 0.932661, 0.799107, 0.938666, 0.742147, 0.538212, 0.12102, 0.687299, 0.083716, 0.378868, 0.318419, 0.771926, 0.632585, 0.337008, 0.940031, 0.520434, 0.486106, 0.311215, 0.757454, 0.481944, 0.728834, 0.249283, 0.900659, 0.525853, 0.745497, 0.058644, 0.896232, 0.585081, 0.778607, 0.535707, 0.577512, 0.969453, 0.614055, 0.854902, 0.701076, 0.52988, 0.173533, 0.906459, 0.682806, 0.676911, 0.292004, 0.43506, 0.731578, 0.825845, 0.5939, 0.200943, 0.564292, 0.122015, 0.821742, 0.710398, 0.794218, 0.860215, 0.679105, 0.734127, 0.434179, 0.392512, 0.141695, 0.678457, 1.0]
