0.010629, 0.990361, 0.275503, 0.230617, -0.042201, 0.539483, 1.077788, 0.332789, 0.408172, 0.809667, 1.011681, 0.530403, 0.858479, 0.571149, 0.284527, 0.160077, 0.2394, 0.507839, 0.820522, 1.107822, 0.695149, 0.625156, 0.051889, 0.495482, 0.595098, 0.14683, 0.739311, 0.291822, 1.085286, 0.938364, 0.86262, 0.602874, 0.475238, 0.695834, 0.294079, 0.64441, 0.541523, 0.762223, 0.556783, -0.066846, 1.115049, 0.731708, 0.431462, 0.490916, 0.708174, 0.206602, 0.23069, 0.803469, 0.643963, 0.892717, 0.687706, 0.755575, 0.963872, 0.346407, 0.927868, 0.10725, 0.619887, 0.436161, 0.810751, 0.475233, 0.813319, 0.960169, 0.386737, 0.756012, 1.021434, 0.747936, 0.994102, 0.654729, 0.146733, 0.476539, 1.0
0.321628, 0.189223, 0.897214, 0.821781, 0.81261, 0.405016, 0.597209, 0.28224, 0.801645, 0.881697, 0.897003, 0.364493, 0.163614, 0.878993, 0.684607, 0.934767, 0.502647, 0.486249, 0.134909, 0.538236, 0.08315, 0.238072, 0.315383, 0.917303, 0.49381, 0.174608, 0.941749, 0.296449, 0.281457, 0.227127, 0.658623, 0.294649, 0.717413, 0.156686, 0.91396, 0.353556, 0.655575, 0.045233, 1.029414, 0.479973, 0.921691, 0.543281, 0.483787, 0.942505, 0.583581, 0.7693, 0.560903, 0.483336, 0.083041, 0.81332, 0.68351, 0.566207, 0.204298, 0.333837, 0.837604, 0.975097, 0.365672, 0.114795, 0.533734, 0.102687, 0.708361, 0.8485, 0.891371, 0.93784, 0.553966, 0.6912, 0.35058, 0.370326, 0.106264, 0.60855, 1.0
0.319893, 0.101348, 0.878853, 0.911581, 0.89232, 0.438038, 0.628271, 0.312582, 0.804312, 0.798733, 0.965694, 0.317209, 0.11763, 0.989473, 0.756458, 0.917772, 0.645451, 0.511307, 0.177873, 0.540884, 0.067607, 0.305662, 0.307968, 0.942199, 0.500727, 0.267276, 0.987385, 0.413041, 0.299272, 0.112462, 0.654705, 0.209486, 0.783156, 0.230891, 1.000124, 0.363686, 0.675935, 0.002981, 1.045255, 0.448645, 0.872269, 0.421722, 0.458566, 0.982172, 0.540338, 0.86269, 0.450954, 0.561226, 0.209936, 0.816522, 0.737052, 0.614537, 0.273166, 0.419284, 0.807476, 0.933273, 0.500594, 0.157743, 0.475667, 0.041522, 0.758621, 0.962619, 0.967787, 0.908882, 0.580815, 0.617995, 0.449317, 0.316654, 0.219854, 0.559504, 1.0
0.11433, 0.145688, 0.37649, 0.889375, 0.187493, 1.088138, 0.752723, 0.984341, 0.410037, 0.256033, -0.077681, 0.422835, 0.879584, 0.973088, 0.535937, 0.941685, 0.297795, 0.562486, 0.979989, 0.194804, 0.326224, 0.503345, 0.119649, 0.151566, 1.080238, 0.926315, 0.958551, 0.510922, 0.38518, 0.838699, 0.599797, 0.297494, 0.609961, 0.678129, 0.636287, 0.901128, 0.477588, 0.320808, 0.223897, 0.642362, 1.088997, 0.518588, 0.55479, 0.869911, 0.298503, 0.409188, 0.968911, 0.162207, 0.976213, 0.260147, 0.923868, 0.325605, 0.254052, 1.030226, 0.45968, 0.777213, 0.642589, 0.679917, 0.993962, 0.633202, 0.80039, 0.120899, 0.681986, 0.634002, 0.663609, 0.980546, 0.971272, 0.776757, 0.469167, 0.358658, 2.0
0.830916, 0.191779, 0.770302, 0.886639, 0.794449, 0.330959, 0.594752, 0.502267, 0.697229, 0.497544, 0.941464, 0.444645, 0.877217, 0.616359, 0.192285, 0.33061, 0.738553, 0.826651, 0.561296, 0.819255, 0.876448, 0.291948, 0.219498, 0.720621, 0.285462, 0.654592, 0.235665, 0.418191, 0.650858, 0.351315, 0.32503, 0.430338, 0.670273, 0.448376, 0.094828, 0.988028, 0.587148, 0.853077, 0.860438, 0.984731, 0.845997, 0.884928, 0.603586, 0.533701, 0.333221, 0.210608, 0.74062, 0.433868, 0.604575, 0.84149, 0.724051, 0.760753, 0.588164, 0.350362, 0.876499, 0.84805, 0.949671, 0.904231, 0.820639, 0.361415, 0.939874, 0.957976, 0.311002, 0.557217, 0.245135, 0.117916, 0.940023, 0.633704, 0.953587, 0.896838, 3.0
0.369283, 0.178994, 0.897834, 0.834832, 0.827221, 0.405794, 0.58439, 0.309247, 0.754643, 0.885661, 0.862062, 0.413995, 0.239972, 0.946381, 0.707218, 0.901161, 0.534479, 0.524355, 0.137988, 0.553212, 0.027483, 0.261751, 0.340452, 0.869839, 0.551428, 0.194469, 0.916231, 0.332194, 0.286825, 0.188962, 0.637891, 0.283987, 0.704568, 0.189214, 0.917128, 0.415843, 0.670682, 0.048652, 0.982978, 0.510785, 0.901707, 0.473136, 0.499179, 1.013093, 0.609814, 0.804232, 0.584714, 0.479636, 0.117712, 0.847807, 0.654796, 0.601733, 0.243794, 0.343145, 0.890223, 0.983598, 0.461031, 0.14258, 0.532852, 0.043459, 0.759917, 0.898829, 0.880957, 0.974574, 0.618429, 0.615311, 0.399177, 0.343409, 0.127378, 0.5621, 1.0
0.21457, 0.329041, 0.09411, 0.92281, 0.386315, 0.866455, 0.354423, 0.893968, 0.253387, 0.517933, 0.210711, 0.565842, 0.855415, 1.169945, 0.498518, 0.689485, 0.325915, 0.87404, 1.01944, 0.279731, 0.547807, 0.214083, 0.557947, -0.04272, 1.229836, 0.839292, 1.107471, 0.215799, 0.062467, 1.262933, 0.763978, 0.172991, 0.993105, 0.740971, 0.563834, 0.590977, 0.799461, 0.121494, 0.167157, 0.882621, 1.063738, 0.365196, 0.455549, 0.592023, 0.397593, 0.663691, 0.976627, 0.388435, 0.633904, 0.392982, 0.975722, 0.690133, -0.111195, 0.879456, 0.428001, 0.551379, 0.562873, 0.333675, 0.911528, 0.353282, 0.893791, -0.162866, 0.556764, 0.976838, 0.48418, 0.951851, 0.969679, 0.872696, 0.48962, 0.114538, 2.0
0.930553, 0.254521, 0.693908, 0.938037, 0.760816, 0.252577, 0.62856, 0.502324, 0.651508, 0.48412, 0.89047, 0.459591, 0.901796, 0.623063, 0.184551, 0.343315, 0.745901, 0.822967, 0.59943, 0.808425, 0.94477, 0.245103, 0.228731, 0.691423, 0.376541, 0.731078, 0.284147, 0.482507, 0.668887, 0.387798, 0.380017, 0.413625, 0.765695, 0.376496, 0.081739, 0.980855, 0.590555, 0.89783, 0.896423, 0.971995, 0.858987, 0.861527, 0.664627, 0.600653, 0.308003, 0.213579, 0.804819, 0.440406, 0.560351, 0.827345, 0.709545, 0.82646, 0.588887, 0.362973, 0.893634, 0.857051, 0.870514, 0.898626, 0.786992, 0.426224, 1.011704, 0.938706, 0.384767, 0.578018, 0.171588, 0.054225, 0.944216, 0.602098, 0.895751, 0.930059, 3.0
0.364549, 0.180318, 0.963784, 0.771387, 0.870753, 0.470381, 0.542501, 0.310287, 0.787445, 0.819556, 0.922925, 0.432563, 0.177584, 0.91465, 0.681506, 0.937828, 0.553262, 0.588591, 0.13542, 0.578432, 0.041249, 0.243987, 0.369288, 0.942175, 0.510535, 0.24278, 0.886756, 0.371773, 0.368679, 0.199433, 0.645475, 0.275706, 0.722711, 0.138102, 0.912254, 0.381484, 0.713539, 0.082073, 1.008828, 0.502618, 0.843061, 0.440327, 0.554026, 0.959764, 0.632466, 0.797533, 0.508789, 0.452773, 0.12332, 0.87748, 0.622636, 0.643951, 0.235389, 0.388912, 0.831178, 0.945353, 0.490676, 0.160159, 0.507936, 0.009752, 0.732083, 0.898984, 0.920449, 0.937661, 0.605634, 0.612784, 0.400902, 0.37923, 0.140329, 0.636781, 1.0
0.400416, 0.208278, 0.92081, 0.813016, 0.895243, 0.433099, 0.589959, 0.307954, 0.787828, 0.856785, 0.906294, 0.434116, 0.253636, 0.922941, 0.687427, 0.956318, 0.576565, 0.520699, 0.133529, 0.534518, 0.048838, 0.2663, 0.318028, 0.875852, 0.570056, 0.197084, 0.92345, 0.375968, 0.300038, 0.203196, 0.660533, 0.289181, 0.674394, 0.223302, 0.91095, 0.438206, 0.723987, 0.042855, 0.996414, 0.460706, 0.901475, 0.465507, 0.486562, 1.011009, 0.60772, 0.834282, 0.548329, 0.500147, 0.144311, 0.825757, 0.619573, 0.627502, 0.218403, 0.368393, 0.850157, 0.95646, 0.434901, 0.174116, 0.509244, 0.075407, 0.751854, 0.882654, 0.898445, 1.011394, 0.579709, 0.639952, 0.40987, 0.338533, 0.139424, 0.577215, 1.0
