0.49838362684,0.137679452815,0.056258709818,0.831993757366,0.255720407281,15.836373532
0.465365087426,0.0845669126709,0.111925596078,0.798841569965,0.268912802977,13.8916082237
0.40832955996,0.263011061701,0.0792606671593,0.860676806193,0.215992138863,16.5809415825
0.328159673405,0.0733936230574,0.200412815876,0.778004790482,0.0859626697936,11.0803791686
0.54372933305,0.133775757199,0.185331972544,0.870098471395,0.246846307568,14.2899649718
0.496979845945,0.110513603811,0.230043705322,0.943525840291,0.19783351453,13.9479718672
0.460232897645,0.237755491517,0.133644575888,0.760654249995,0.13931725908,15.040287775
0.612244139436,0.286793428181,0.267304365866,0.937379531125,0.0590336733318,16.8460035749
0.628591980432,0.159287996462,0.0412662333441,0.821030687159,0.032801284229,16.384831597
0.594334449344,0.101559024114,0.118200112667,0.741342225343,0.152979304009,13.5021892061
0.333381370701,0.0424342999406,0.110107872295,0.803113676164,0.260570706185,12.9290440432
0.452213193819,0.251892190092,0.180217279807,0.809493820848,0.101440072867,14.780036706
0.73395553379,0.00498842656715,0.0782705808659,0.738086895172,0.060437444125,12.1797015195
0.495636234244,0.123626680688,0.139921224567,0.970427223281,0.149124543396,15.2163614498
0.488246941724,0.121485756645,0.234150691254,0.976413834153,0.15809123847,14.3489811556
0.587793555472,0.042195030132,0.0643104805554,0.894002058411,0.123745426553,14.9566867255
0.610088837425,0.106453156376,0.151822304505,0.811955661228,0.150586203971,13.9288345623
0.56230403103,0.230932965141,0.165020018041,0.97729072405,0.166710667641,17.5096388854
0.490534400833,0.156827956003,0.0554609340551,0.996699763785,0.0439098560328,16.5957826742
0.606015204613,0.132991750254,0.136853196305,0.825273845043,0.134130171827,14.20774665
0.481311361944,0.101272903939,0.0997851523726,0.70418269703,0.248564550422,13.5830313471
0.558943436879,0.0413113165079,0.18847670435,0.831060951772,0.282313513203,12.840567756
0.618224401774,0.275567614822,0.0384574462145,0.732595512243,0.0643933803086,17.129207621
0.508975031841,0.096600877428,0.138967903954,0.793010641454,0.0585160535012,13.1425481604
0.531200911268,0.161503177051,0.0759957216454,0.747556432454,0.113138239609,14.7086575793
0.612465972071,0.193800634686,0.0496151715179,0.789296785057,0.0955456136601,16.6178109742
0.508152638334,0.138909166541,0.225610549063,0.761341071393,0.237846159763,12.9104499682
0.451854553618,0.22744247614,0.246974577187,0.947299196619,0.134227355148,15.5893701752
0.655602361156,0.0906743149839,0.289760499027,0.856598675691,0.192320066444,12.9882025974
0.382579475721,0.188225361433,0.258064029963,0.729173744091,0.0224948585304,10.9132862457
0.463172051087,0.244438945848,0.053970505354,0.873207521544,0.161566198387,17.1672118448
