0.003347, 0.75, 0.887454, 0.830249, 0.677062, 0.427997, 0.850678, 0.475701, 0.435915, 0.54169, 0.535634, 0.586862, 0.32245, 0.369676, 0.742299, 1.0, 0.0, 0.0, 0.0, 0.886957, 0.390952, 0.472648, 0.549738, 0.393408, 0.484127, 0.536524, 0.404618, 0.548806, 0.539106, 0.599061, 0.236719, 0.811817, 1.0, 0.0, 0.0, 0.0, 0.87276, 0.399219, 0.528005, 0.420145, 0.413962, 0.486048, 0.421408, 0.535208, 0.649516, 0.435714, 0.493335, 0.339843, 0.277215, 1.0, 0.0, 0.0, 0.0, 1
0.003367, 0.0, 0.887454, 0.832367, 0.676481, 0.428453, 0.851317, 0.475496, 0.434678, 0.561716, 0.536761, 0.587998, 0.321989, 0.369262, 0.742299, 1.0, 0.0, 0.0, 0.0, 0.886957, 0.390887, 0.470309, 0.548423, 0.395608, 0.486526, 0.535457, 0.38904, 0.539261, 0.525783, 0.595138, 0.243739, 0.820708, 1.0, 0.0, 0.0, 0.0, 0.87276, 0.399203, 0.529225, 0.419064, 0.414706, 0.485926, 0.421893, 0.531953, 0.6465, 0.435435, 0.496629, 0.340248, 0.27389, 1.0, 0.0, 0.0, 0.0, 1
0.003381, 0.0, 0.887454, 0.832307, 0.673316, 0.42804, 0.852815, 0.47309, 0.435177, 0.573576, 0.536617, 0.582696, 0.322918, 0.367433, 0.742637, 1.0, 0.0, 0.0, 0.0, 0.886957, 0.389208, 0.469171, 0.552374, 0.396318, 0.484604, 0.535447, 0.393533, 0.54199, 0.530733, 0.595078, 0.247836, 0.81088, 1.0, 0.0, 0.0, 0.0, 0.87276, 0.399684, 0.528827, 0.416422, 0.414456, 0.485681, 0.421164, 0.531318, 0.648827, 0.435257, 0.496623, 0.341137, 0.275225, 1.0, 0.0, 0.0, 0.0, 1
0.003407, 0.0, 0.887454, 0.831792, 0.678485, 0.426724, 0.846749, 0.472732, 0.43568, 0.601247, 0.519575, 0.575218, 0.327163, 0.36977, 0.744551, 1.0, 0.0, 0.0, 0.0, 0.886957, 0.392688, 0.460981, 0.54848, 0.394762, 0.47837, 0.530641, 0.410073, 0.550985, 0.524598, 0.591732, 0.237959, 0.814399, 1.0, 0.0, 0.0, 0.0, 0.87276, 0.400879, 0.529022, 0.418022, 0.414209, 0.485803, 0.421409, 0.531197, 0.645763, 0.43643, 0.496644, 0.33979, 0.274545, 1.0, 0.0, 0.0, 0.0, 1
0.00342, 0.75, 0.887454, 0.83277, 0.685645, 0.422848, 0.851372, 0.484078, 0.43144, 0.607147, 0.504834, 0.574367, 0.327751, 0.369211, 0.746992, 1.0, 0.0, 0.0, 0.0, 0.886957, 0.394823, 0.46568, 0.555104, 0.398452, 0.477395, 0.537545, 0.410457, 0.545883, 0.529577, 0.599915, 0.237644, 0.815405, 1.0, 0.0, 0.0, 0.0, 0.87276, 0.400818, 0.529435, 0.415892, 0.413712, 0.486048, 0.420922, 0.535037, 0.646076, 0.435821, 0.500639, 0.3397, 0.273853, 1.0, 0.0, 0.0, 0.0, 1
0.003427, 0.0, 0.887454, 0.834256, 0.68706, 0.42029, 0.851828, 0.489064, 0.42821, 0.600853, 0.503589, 0.577547, 0.330502, 0.368614, 0.746978, 1.0, 0.0, 0.0, 0.0, 0.886957, 0.393329, 0.469228, 0.563009, 0.397801, 0.484117, 0.539168, 0.408551, 0.545994, 0.531474, 0.594487, 0.23685, 0.815329, 1.0, 0.0, 0.0, 0.0, 0.87276, 0.401943, 0.529434, 0.415372, 0.414456, 0.485803, 0.421163, 0.53202, 0.644485, 0.436364, 0.491299, 0.339932, 0.273264, 1.0, 0.0, 0.0, 0.0, 1
0.00344, 0.0, 0.887454, 0.836022, 0.688514, 0.424157, 0.854713, 0.496432, 0.428434, 0.582179, 0.493861, 0.576051, 0.32643, 0.37102, 0.747879, 1.0, 0.0, 0.0, 0.0, 0.886957, 0.387253, 0.467993, 0.549708, 0.39344, 0.486046, 0.538128, 0.399141, 0.54934, 0.533093, 0.596294, 0.237809, 0.812673, 1.0, 0.0, 0.0, 0.0, 0.87276, 0.399718, 0.528823, 0.417484, 0.41495, 0.485926, 0.420916, 0.532022, 0.649172, 0.432382, 0.491974, 0.341229, 0.277244, 1.0, 0.0, 0.0, 0.0, 1
0.003447, 0.0, 0.887454, 0.839804, 0.685929, 0.427211, 0.855576, 0.49503, 0.429674, 0.56385, 0.489236, 0.577528, 0.328708, 0.367362, 0.747855, 1.0, 0.0, 0.0, 0.0, 0.886957, 0.387248, 0.466828, 0.549712, 0.391211, 0.486537, 0.53228, 0.399947, 0.55584, 0.524109, 0.599915, 0.237644, 0.815405, 1.0, 0.0, 0.0, 0.0, 0.87276, 0.400885, 0.529428, 0.418015, 0.413962, 0.485803, 0.421654, 0.533625, 0.646415, 0.433814, 0.499333, 0.338379, 0.273844, 1.0, 0.0, 0.0, 0.0, 1
0.003454, 0.0, 0.887454, 0.838751, 0.683064, 0.428069, 0.858371, 0.491618, 0.430916, 0.548013, 0.479357, 0.572141, 0.325054, 0.367118, 0.748218, 1.0, 0.0, 0.0, 0.0, 0.886957, 0.383439, 0.462157, 0.547034, 0.39117, 0.483657, 0.530673, 0.397065, 0.547686, 0.525966, 0.595378, 0.237834, 0.813555, 1.0, 0.0, 0.0, 0.0, 0.87276, 0.399715, 0.528621, 0.417487, 0.413715, 0.486048, 0.421653, 0.533251, 0.648263, 0.434761, 0.497296, 0.340232, 0.273885, 1.0, 0.0, 0.0, 0.0, 1
0.00346, 0.0, 0.887454, 0.837601, 0.677028, 0.427657, 0.857013, 0.485039, 0.431183, 0.536355, 0.473355, 0.573421, 0.325889, 0.371546, 0.746311, 1.0, 0.0, 0.0, 0.0, 0.886957, 0.383559, 0.464504, 0.549673, 0.39041, 0.48174, 0.529073, 0.39874, 0.547982, 0.526114, 0.603562, 0.236472, 0.819029, 1.0, 0.0, 0.0, 0.0, 0.87276, 0.401424, 0.528414, 0.417506, 0.413717, 0.486049, 0.422141, 0.532521, 0.646389, 0.432933, 0.497949, 0.342875, 0.278545, 1.0, 0.0, 0.0, 0.0, 1
