0.003334, 0.0, 0.887454, 0.832452, 0.678788, 0.429727, 0.852916, 0.483073, 0.436387, 0.53329, 0.537026, 0.589507, 0.323829, 0.370039, 0.742295, 1.0, 0.0, 0.0, 0.0, 0.886957, 0.393003, 0.470345, 0.555064, 0.394105, 0.482688, 0.534386, 0.394437, 0.551503, 0.52676, 0.597204, 0.237775, 0.812687, 1.0, 0.0, 0.0, 0.0, 0.87276, 0.399728, 0.528416, 0.418021, 0.413963, 0.486048, 0.421652, 0.534584, 0.644829, 0.436752, 0.497329, 0.339753, 0.276523, 1.0, 0.0, 0.0, 0.0, 1
0.015638, 0.0, 0.894834, 0.82667, 0.691579, 0.401769, 0.849446, 0.494842, 0.391595, 0.569217, 0.534059, 0.572272, 0.364581, 0.374699, 0.756994, 1.0, 0.0, 0.0, 0.0, 0.893913, 0.404192, 0.466851, 0.559189, 0.409479, 0.483616, 0.54231, 0.404206, 0.540088, 0.539785, 0.585458, 0.235205, 0.814309, 1.0, 0.0, 0.0, 0.0, 0.879928, 0.39969, 0.529233, 0.416416, 0.413717, 0.48507, 0.422391, 0.531129, 0.651697, 0.434645, 0.498559, 0.343365, 0.273258, 1.0, 0.0, 0.0, 0.0, 1
0.014986, 0.0, 0.894834, 0.831027, 0.68699, 0.406553, 0.852967, 0.493628, 0.400498, 0.548593, 0.53988, 0.584683, 0.36196, 0.37152, 0.751226, 1.0, 0.0, 0.0, 0.0, 0.893913, 0.404008, 0.462165, 0.555235, 0.410136, 0.479778, 0.538034, 0.395472, 0.546752, 0.528622, 0.587207, 0.238168, 0.810761, 1.0, 0.0, 0.0, 0.0, 0.879928, 0.399724, 0.529229, 0.417477, 0.414211, 0.485681, 0.421897, 0.532197, 0.648509, 0.435697, 0.497901, 0.342929, 0.273257, 1.0, 0.0, 0.0, 0.0, 1
0.003394, 0.0, 0.887454, 0.828114, 0.671901, 0.428853, 0.845394, 0.467549, 0.434706, 0.585238, 0.53346, 0.578156, 0.324786, 0.370401, 0.742991, 1.0, 0.0, 0.0, 0.0, 0.886957, 0.390827, 0.469135, 0.547104, 0.394865, 0.483644, 0.537048, 0.400925, 0.541276, 0.53887, 0.596433, 0.233839, 0.810883, 1.0, 0.0, 0.0, 0.0, 0.87276, 0.399125, 0.529639, 0.416404, 0.414207, 0.485803, 0.420921, 0.532271, 0.643367, 0.435483, 0.493345, 0.33851, 0.275212, 1.0, 0.0, 0.0, 0.0, 1
0.005051, 0.0, 0.889299, 0.833304, 0.684783, 0.423287, 0.850495, 0.486476, 0.426982, 0.559016, 0.534138, 0.583676, 0.354326, 0.374648, 0.737118, 1.0, 0.0, 0.0, 0.0, 0.888696, 0.393053, 0.469188, 0.556392, 0.399205, 0.482681, 0.534363, 0.386547, 0.546795, 0.533592, 0.591864, 0.235026, 0.809034, 1.0, 0.0, 0.0, 0.0, 0.874552, 0.400407, 0.530029, 0.420654, 0.414717, 0.487641, 0.424076, 0.530375, 0.651308, 0.435203, 0.501408, 0.332957, 0.269787, 1.0, 0.0, 0.0, 0.0, 1
0.008185, 0.0, 0.891144, 0.832658, 0.681325, 0.421584, 0.851966, 0.482672, 0.425507, 0.558153, 0.534293, 0.583005, 0.351244, 0.374299, 0.739575, 1.0, 0.0, 0.0, 0.0, 0.890435, 0.39143, 0.468058, 0.561666, 0.398591, 0.484588, 0.546089, 0.401265, 0.547908, 0.539413, 0.593059, 0.227062, 0.804573, 1.0, 0.0, 0.0, 0.0, 0.876344, 0.401502, 0.530234, 0.419069, 0.414962, 0.487151, 0.42359, 0.533868, 0.651597, 0.437409, 0.50267, 0.336972, 0.271156, 1.0, 0.0, 0.0, 0.0, 1
0.004545, 0.0, 0.889299, 0.830137, 0.682786, 0.423687, 0.848958, 0.482495, 0.429221, 0.55761, 0.535708, 0.583557, 0.354758, 0.372872, 0.736759, 1.0, 0.0, 0.0, 0.0, 0.888696, 0.394521, 0.472624, 0.547139, 0.398517, 0.48508, 0.536504, 0.391962, 0.539096, 0.535803, 0.595379, 0.236787, 0.818022, 1.0, 0.0, 0.0, 0.0, 0.87276, 0.400354, 0.529831, 0.419065, 0.41471, 0.487028, 0.422617, 0.531693, 0.650811, 0.434955, 0.500715, 0.336528, 0.275131, 1.0, 0.0, 0.0, 0.0, 1
0.014693, 0.0, 0.894834, 0.830464, 0.685552, 0.406125, 0.85163, 0.487449, 0.403236, 0.569626, 0.534604, 0.583559, 0.362416, 0.379015, 0.750555, 1.0, 0.0, 0.0, 0.0, 0.893913, 0.407541, 0.466795, 0.551295, 0.410915, 0.484098, 0.53911, 0.397924, 0.54178, 0.534898, 0.579838, 0.241441, 0.809769, 1.0, 0.0, 0.0, 0.0, 0.879928, 0.400252, 0.528623, 0.416431, 0.414215, 0.48556, 0.422873, 0.533832, 0.64499, 0.435122, 0.498409, 0.350146, 0.272032, 1.0, 0.0, 0.0, 0.0, 1
0.007467, 0.0, 0.891144, 0.833681, 0.68476, 0.419866, 0.851981, 0.485466, 0.424016, 0.559643, 0.536145, 0.580839, 0.351245, 0.372529, 0.739743, 1.0, 0.0, 0.0, 0.0, 0.890435, 0.396894, 0.468039, 0.560413, 0.403661, 0.486028, 0.540746, 0.398316, 0.539868, 0.53464, 0.586711, 0.225237, 0.81074, 1.0, 0.0, 0.0, 0.0, 0.876344, 0.396875, 0.529641, 0.417444, 0.413722, 0.487395, 0.423108, 0.532251, 0.649449, 0.435264, 0.502062, 0.333837, 0.270455, 1.0, 0.0, 0.0, 0.0, 1
0.014787, 0.0, 0.894834, 0.833679, 0.685547, 0.407448, 0.853152, 0.488238, 0.402985, 0.560385, 0.540173, 0.584147, 0.36155, 0.375935, 0.75177, 1.0, 0.0, 0.0, 0.0, 0.893913, 0.406152, 0.469194, 0.561851, 0.411639, 0.484097, 0.538574, 0.398356, 0.544744, 0.534224, 0.583687, 0.235351, 0.807134, 1.0, 0.0, 0.0, 0.0, 0.879928, 0.399777, 0.529427, 0.419066, 0.414459, 0.484825, 0.422145, 0.533354, 0.649455, 0.435205, 0.497177, 0.346097, 0.273968, 1.0, 0.0, 0.0, 0.0, 1
0.017781, 0.0, 0.896679, 0.834986, 0.693251, 0.398864, 0.852154, 0.508997, 0.388586, 0.4938, 0.527101, 0.651886, 0.369566, 0.37932, 0.755419, 1.0, 0.0, 0.0, 0.0, 0.895652, 0.385629, 0.466864, 0.554982, 0.382552, 0.487018, 0.541907, 0.398068, 0.521379, 0.54577, 0.589216, 0.233162, 0.806315, 1.0, 0.0, 0.0, 0.0, 0.88172, 0.399731, 0.528619, 0.418017, 0.41372, 0.485192, 0.422878, 0.531123, 0.647289, 0.434935, 0.495266, 0.341196, 0.272591, 1.0, 0.0, 0.0, 0.0, 1
0.008411, 0.0, 0.891144, 0.832061, 0.681605, 0.419863, 0.85176, 0.484071, 0.425256, 0.561715, 0.537253, 0.584434, 0.34944, 0.373055, 0.740277, 1.0, 0.0, 0.0, 0.0, 0.890435, 0.398743, 0.470366, 0.560429, 0.399372, 0.492274, 0.543447, 0.398173, 0.545783, 0.533848, 0.590348, 0.227194, 0.801854, 1.0, 0.0, 0.0, 0.0, 0.876344, 0.39971, 0.529434, 0.416943, 0.414466, 0.486784, 0.423352, 0.534614, 0.643735, 0.435932, 0.501339, 0.338323, 0.27449, 1.0, 0.0, 0.0, 0.0, 1
0.008964, 0.0, 0.891144, 0.833737, 0.680463, 0.422457, 0.853251, 0.480069, 0.426749, 0.562405, 0.534042, 0.584039, 0.352077, 0.370325, 0.738333, 1.0, 0.0, 0.0, 0.0, 0.890435, 0.392957, 0.472668, 0.553732, 0.397113, 0.486036, 0.54184, 0.38952, 0.550144, 0.536558, 0.590216, 0.230127, 0.807219, 1.0, 0.0, 0.0, 0.0, 0.876344, 0.401417, 0.529024, 0.416965, 0.415204, 0.486049, 0.422377, 0.535841, 0.647369, 0.43314, 0.500021, 0.337898, 0.275155, 1.0, 0.0, 0.0, 0.0, 1
