0.612938, 0.46241, 0.52554, 0.72425, 0.413362, 0.685991, 0.629421, 0.297149, 0.595822, 0.607196, 0.368061, 0.466437, 0.565347, 0.643706, 0.638123, 0.263256, 0.736068, 0.284946, 0.489363, 0.643441, 0.255657, 0.577854, 0.51836, 0.640471, 0.277772, 0.459087, 0.587605, 0.340057, 0.432354, 0.581274, 0.253866, 0.367045, 0.59893, 0.670316, 0.619108, 0.589498, 0.786958, 0.400106, 0.658092, 0.479481, 0.668055, 0.372514, 0.356891, 0.331269, 0.54504, 0.676896, 0.498738, 0.292865, 0.260065, 0.298521, 3.0
0.525537, 0.674951, 0.741951, 0.477015, 0.635674, 0.526623, 0.718437, 0.70667, 0.342268, 0.234374, 0.470053, 0.479259, 0.599149, 0.292474, 0.490458, 0.720386, 0.627277, 0.493159, 0.276663, 0.674896, 0.543623, 0.614614, 0.392073, 0.596822, 0.417208, 0.579739, 0.510732, 0.414274, 0.637088, 0.495598, 0.633725, 0.685914, 0.341191, 0.581611, 0.500543, 0.71682, 0.619784, 0.321949, 0.448529, 0.661258, 0.418704, 0.280116, 0.443859, 0.385485, 0.345008, 0.35293, 0.326761, 0.362562, 0.719794, 0.477051, 2.0
0.689914, 0.654914, 0.434938, 0.306709, 0.687465, 0.458579, 0.296477, 0.575633, 0.499193, 0.49171, 0.733562, 0.472614, 0.320501, 0.329678, 0.46779, 0.681522, 0.472555, 0.502443, 0.54398, 0.318377, 0.366571, 0.658935, 0.237721, 0.649395, 0.265111, 0.568948, 0.402866, 0.303734, 0.602803, 0.3636, 0.484443, 0.446861, 0.529849, 0.657364, 0.582804, 0.595209, 0.331511, 0.519265, 0.581203, 0.515039, 0.709559, 0.684291, 0.716995, 0.340934, 0.377254, 0.745253, 0.752909, 0.610059, 0.633248, 0.508531, 2.0
0.546346, 0.504088, 0.376464, 0.394129, 0.454454, 0.706858, 0.362889, 0.411199, 0.464953, 0.211493, 0.45122, 0.658746, 0.406309, 0.438197, 0.306052, 0.358413, 0.636304, 0.411451, 0.403597, 0.600861, 0.669411, 0.706635, 0.378039, 0.295419, 0.361756, 0.46402, 0.712581, 0.589189, 0.566805, 0.276857, 0.374545, 0.291631, 0.353823, 0.32042, 0.598593, 0.369805, 0.552071, 0.218659, 0.488218, 0.252163, 0.432184, 0.368248, 0.275289, 0.588776, 0.41825, 0.712925, 0.198486, 0.397799, 0.310154, 0.348718, 1.0
0.706062, 0.695222, 0.506978, 0.711536, 0.681916, 0.660442, 0.429254, 0.535413, 0.459753, 0.544762, 0.768893, 0.702794, 0.338041, 0.384299, 0.620814, 0.456974, 0.624551, 0.501942, 0.371129, 0.725776, 0.539435, 0.714718, 0.684851, 0.536054, 0.719574, 0.745352, 0.625819, 0.534833, 0.540055, 0.447246, 0.42851, 0.569038, 0.446653, 0.302367, 0.741695, 0.678951, 0.653157, 0.513984, 0.735166, 0.671425, 0.670004, 0.66505, 0.448578, 0.652368, 0.704354, 0.621941, 0.554545, 0.368817, 0.279768, 0.494308, 1.0
0.721333, 0.441398, 0.717975, 0.423126, 0.306029, 0.290963, 0.241791, 0.338075, 0.54197, 0.600672, 0.641229, 0.441953, 0.27637, 0.506421, 0.485712, 0.306281, 0.773512, 0.39236, 0.670736, 0.595851, 0.618613, 0.498077, 0.461073, 0.609261, 0.324926, 0.589204, 0.418583, 0.620066, 0.413561, 0.253264, 0.627999, 0.604319, 0.355982, 0.480768, 0.5702, 0.325913, 0.301224, 0.546108, 0.678101, 0.6357, 0.572534, 0.527819, 0.690216, 0.277503, 0.742671, 0.284124, 0.569444, 0.313226, 0.638058, 0.463583, 3.0
0.710974, 0.716603, 0.51127, 0.71145, 0.674025, 0.684298, 0.45258, 0.539963, 0.476452, 0.544017, 0.760912, 0.682248, 0.351191, 0.392933, 0.643105, 0.469404, 0.599345, 0.512314, 0.387638, 0.714179, 0.543078, 0.717038, 0.677439, 0.551547, 0.700145, 0.72102, 0.631013, 0.556088, 0.514508, 0.47799, 0.431737, 0.588027, 0.451585, 0.307778, 0.721538, 0.691318, 0.667761, 0.516083, 0.762366, 0.692538, 0.690545, 0.676426, 0.453044, 0.663237, 0.72544, 0.641257, 0.576859, 0.377707, 0.280038, 0.518049, 1.0
0.607463, 0.461038, 0.527333, 0.723792, 0.415306, 0.694475, 0.624966, 0.297637, 0.586947, 0.602258, 0.37314, 0.460076, 0.560261, 0.640878, 0.635332, 0.258236, 0.736084, 0.290908, 0.493843, 0.637531, 0.258191, 0.578004, 0.517601, 0.6401, 0.275401, 0.44903, 0.583822, 0.34718, 0.434301, 0.581892, 0.262215, 0.369399, 0.597198, 0.673324, 0.615948, 0.587694, 0.77838, 0.397979, 0.663802, 0.478988, 0.662597, 0.374478, 0.354407, 0.33692, 0.535608, 0.672721, 0.494262, 0.284774, 0.264972, 0.294153, 3.0
0.604296, 0.460386, 0.524915, 0.725556, 0.411398, 0.692842, 0.623857, 0.292166, 0.590388, 0.595061, 0.379497, 0.464761, 0.554916, 0.641591, 0.643479, 0.25888, 0.745121, 0.289601, 0.489059, 0.631617, 0.263797, 0.569018, 0.513359, 0.638886, 0.28016, 0.447528, 0.583003, 0.350851, 0.433512, 0.58577, 0.25825, 0.366478, 0.594813, 0.674328, 0.612361, 0.58501, 0.781272, 0.389237, 0.670341, 0.482912, 0.665, 0.371346, 0.352884, 0.338928, 0.542261, 0.675694, 0.496971, 0.283497, 0.257824, 0.291271, 3.0
0.657046, 0.486184, 0.511806, 0.753313, 0.407142, 0.664431, 0.657018, 0.300383, 0.609541, 0.58066, 0.402216, 0.497792, 0.519391, 0.611084, 0.681882, 0.279803, 0.759231, 0.311863, 0.491509, 0.641549, 0.285508, 0.586156, 0.497021, 0.602664, 0.273394, 0.480185, 0.562176, 0.332524, 0.426207, 0.564146, 0.229625, 0.339667, 0.597711, 0.666161, 0.639852, 0.549192, 0.758621, 0.386849, 0.696534, 0.463917, 0.637601, 0.374524, 0.336248, 0.297799, 0.573772, 0.698884, 0.490272, 0.276054, 0.302222, 0.311545, 3.0
0.684305, 0.614367, 0.490557, 0.702335, 0.72365, 0.577191, 0.351865, 0.526183, 0.380958, 0.537522, 0.749155, 0.7303, 0.295536, 0.339359, 0.544407, 0.418312, 0.708385, 0.466087, 0.319529, 0.676513, 0.524838, 0.712493, 0.634173, 0.463826, 0.73802, 0.686306, 0.597274, 0.45282, 0.639896, 0.334458, 0.403531, 0.521653, 0.432115, 0.278441, 0.694229, 0.624848, 0.593852, 0.482468, 0.637077, 0.588808, 0.578891, 0.639593, 0.427909, 0.598709, 0.623665, 0.554309, 0.484306, 0.334557, 0.270138, 0.392584, 1.0
