0.666006, 0.371918, 0.631806, 0.70238, 0.553956, 0.549753, 0.483231, 0.729468, 0.670919, 0.287149, 0.564204, 0.62516, 0.775268, 0.339113, 0.68181, 0.439491, 0.551383, 0.296587, 0.576899, 0.510819, 0.622481, 0.595406, 0.296104, 0.37997, 0.81203, 0.504019, 0.523057, 0.375555, 0.24828, 0.518365, 0.499498, 0.557265, 0.351236, 0.66734, 0.677419, 0.773099, 0.857069, 0.467384, 0.774029, 0.394968, 0.86458, 0.518022, 0.623268, 0.774106, 0.729807, 0.35308, 0.57122, 0.456365, 0.378987, 0.471202, 1.0
0.530935, 0.505937, 0.362307, 0.407279, 0.464946, 0.690344, 0.362589, 0.409843, 0.480388, 0.219244, 0.445051, 0.643746, 0.424896, 0.436792, 0.316133, 0.358436, 0.624128, 0.407894, 0.388883, 0.585037, 0.657602, 0.695922, 0.383123, 0.295218, 0.350238, 0.454503, 0.715346, 0.571509, 0.567152, 0.283598, 0.384107, 0.273542, 0.348931, 0.320977, 0.602502, 0.38428, 0.547999, 0.232759, 0.478269, 0.243755, 0.422206, 0.381785, 0.26153, 0.572092, 0.419614, 0.694137, 0.218221, 0.391528, 0.301398, 0.35954, 1.0
0.730361, 0.436437, 0.724383, 0.444623, 0.306504, 0.253973, 0.236923, 0.321185, 0.527259, 0.606936, 0.656396, 0.415893, 0.252906, 0.471338, 0.474634, 0.341614, 0.773454, 0.400535, 0.647924, 0.576886, 0.593865, 0.504274, 0.465975, 0.611882, 0.33963, 0.601965, 0.44854, 0.62765, 0.40305, 0.245853, 0.643493, 0.619168, 0.336756, 0.488232, 0.56358, 0.334682, 0.283105, 0.549401, 0.691752, 0.637892, 0.574228, 0.546225, 0.693931, 0.312575, 0.756925, 0.270562, 0.567071, 0.306499, 0.655893, 0.466521, 3.0
0.732745, 0.44296, 0.720815, 0.431712, 0.313901, 0.27767, 0.229985, 0.343666, 0.542484, 0.610415, 0.653368, 0.428565, 0.270997, 0.491206, 0.482624, 0.318778, 0.789935, 0.410558, 0.657766, 0.59053, 0.614134, 0.510754, 0.457712, 0.619333, 0.317098, 0.599531, 0.423821, 0.619309, 0.42466, 0.248189, 0.640121, 0.592238, 0.341854, 0.490055, 0.591271, 0.327779, 0.312163, 0.561891, 0.659583, 0.618561, 0.587924, 0.520025, 0.704777, 0.282214, 0.735675, 0.271095, 0.567585, 0.303187, 0.639954, 0.472271, 3.0
0.535312, 0.667008, 0.748743, 0.47062, 0.633488, 0.526411, 0.72645, 0.702085, 0.350858, 0.237857, 0.462688, 0.486673, 0.595951, 0.295362, 0.488681, 0.719736, 0.632732, 0.490717, 0.277229, 0.674724, 0.55159, 0.616537, 0.381367, 0.595595, 0.410751, 0.582228, 0.515414, 0.41593, 0.647396, 0.498959, 0.636448, 0.695595, 0.335996, 0.589631, 0.51134, 0.71459, 0.619157, 0.332434, 0.457639, 0.66097, 0.418422, 0.283239, 0.441615, 0.380053, 0.340568, 0.362194, 0.329695, 0.350923, 0.713637, 0.477302, 2.0
0.681874, 0.613539, 0.490867, 0.706122, 0.720675, 0.579007, 0.352191, 0.526857, 0.380868, 0.541774, 0.745863, 0.72955, 0.293319, 0.340109, 0.544473, 0.417923, 0.708158, 0.463592, 0.320077, 0.676319, 0.523903, 0.714323, 0.636797, 0.466692, 0.737423, 0.687878, 0.595106, 0.449432, 0.640814, 0.334688, 0.4009, 0.519331, 0.43582, 0.277907, 0.692746, 0.625061, 0.592707, 0.483334, 0.640854, 0.587759, 0.582888, 0.643066, 0.427228, 0.601163, 0.624005, 0.557427, 0.482011, 0.334437, 0.270333, 0.39401, 1.0
0.530733, 0.668712, 0.747441, 0.467461, 0.636984, 0.522014, 0.726847, 0.70188, 0.350068, 0.230572, 0.471994, 0.486476, 0.600745, 0.302602, 0.486737, 0.721191, 0.635174, 0.489596, 0.275042, 0.679327, 0.550189, 0.613601, 0.391127, 0.600655, 0.409716, 0.579613, 0.51916, 0.414976, 0.640795, 0.500086, 0.630851, 0.694191, 0.333516, 0.591451, 0.504585, 0.706455, 0.616321, 0.327307, 0.457462, 0.66779, 0.417422, 0.279843, 0.437713, 0.382492, 0.333503, 0.364469, 0.330802, 0.35194, 0.719358, 0.476631, 2.0
0.608343, 0.458121, 0.527456, 0.729009, 0.412573, 0.69417, 0.630111, 0.297968, 0.591358, 0.601352, 0.372284, 0.460431, 0.559796, 0.638315, 0.637967, 0.25646, 0.738122, 0.285991, 0.491268, 0.638727, 0.25877, 0.574447, 0.517451, 0.642547, 0.276726, 0.449862, 0.582263, 0.348208, 0.429249, 0.584418, 0.258255, 0.366061, 0.599233, 0.674939, 0.616974, 0.59114, 0.779056, 0.3938, 0.665786, 0.478798, 0.66653, 0.377692, 0.355758, 0.337384, 0.538344, 0.675062, 0.496725, 0.286689, 0.262483, 0.295173, 3.0
0.68922, 0.456092, 0.759254, 0.437193, 0.324954, 0.304187, 0.204209, 0.335318, 0.55777, 0.596778, 0.686088, 0.443051, 0.236587, 0.502332, 0.488569, 0.315172, 0.795711, 0.405191, 0.658969, 0.556527, 0.629424, 0.538605, 0.452449, 0.587898, 0.283983, 0.624285, 0.445228, 0.59514, 0.395495, 0.252708, 0.615194, 0.630559, 0.378415, 0.456896, 0.575335, 0.319817, 0.295085, 0.577285, 0.673043, 0.624289, 0.623396, 0.53483, 0.715207, 0.288512, 0.730314, 0.304544, 0.592287, 0.28076, 0.665151, 0.485924, 3.0
0.507733, 0.40999, 0.457695, 0.512632, 0.332922, 0.643605, 0.541367, 0.28564, 0.265276, 0.702409, 0.694398, 0.516409, 0.599035, 0.55319, 0.766298, 0.239801, 0.727621, 0.368634, 0.441349, 0.354815, 0.841364, 0.526206, 0.434062, 0.706612, 0.609078, 0.442486, 0.704078, 0.388246, 0.629916, 0.247472, 0.692989, 0.530272, 0.532392, 0.738228, 0.529636, 0.399921, 0.478037, 0.524868, 0.501241, 0.526923, 0.727845, 0.370214, 0.301205, 0.402984, 0.59408, 0.615138, 0.368524, 0.496252, 0.654398, 0.257064, 3.0
0.641288, 0.47517, 0.527382, 0.705992, 0.452756, 0.73901, 0.618278, 0.334412, 0.645193, 0.633582, 0.309496, 0.504388, 0.551426, 0.632337, 0.649865, 0.277148, 0.682843, 0.344785, 0.501132, 0.598813, 0.223362, 0.546109, 0.510936, 0.629269, 0.229256, 0.479703, 0.604894, 0.331672, 0.472105, 0.597294, 0.269988, 0.3244, 0.6456, 0.646678, 0.560731, 0.624976, 0.730145, 0.452135, 0.639655, 0.43826, 0.701262, 0.325288, 0.360022, 0.353669, 0.527122, 0.673462, 0.478613, 0.314672, 0.306634, 0.25681, 3.0
0.688406, 0.655233, 0.437326, 0.310867, 0.686715, 0.454578, 0.290566, 0.572014, 0.497999, 0.48981, 0.736432, 0.471536, 0.31835, 0.332609, 0.463463, 0.685353, 0.477667, 0.506115, 0.545248, 0.313475, 0.364199, 0.655093, 0.242274, 0.64608, 0.267431, 0.56564, 0.403763, 0.306575, 0.604408, 0.365099, 0.482328, 0.448313, 0.525559, 0.662953, 0.573494, 0.592226, 0.328438, 0.51441, 0.573275, 0.51219, 0.706761, 0.686684, 0.716016, 0.334658, 0.374581, 0.736037, 0.749232, 0.609487, 0.63535, 0.508769, 2.0
0.614345, 0.455432, 0.514552, 0.677781, 0.388842, 0.727575, 0.629742, 0.31057, 0.604953, 0.588595, 0.418668, 0.43242, 0.557153, 0.68385, 0.644736, 0.232144, 0.750776, 0.305869, 0.532514, 0.62843, 0.217535, 0.550401, 0.547834, 0.613934, 0.229916, 0.452548, 0.551323, 0.382248, 0.45802, 0.620188, 0.290867, 0.348728, 0.585088, 0.722962, 0.655644, 0.581513, 0.778548, 0.359524, 0.651837, 0.492321, 0.700525, 0.363817, 0.335171, 0.350982, 0.548551, 0.680162, 0.484326, 0.255806, 0.222518, 0.344179, 3.0
0.730208, 0.445033, 0.730448, 0.426992, 0.316683, 0.288923, 0.227646, 0.34688, 0.542418, 0.613544, 0.652091, 0.423188, 0.282077, 0.492807, 0.498881, 0.317584, 0.780287, 0.410087, 0.667406, 0.589675, 0.611967, 0.516408, 0.473802, 0.619327, 0.309636, 0.601565, 0.430961, 0.621531, 0.422386, 0.24642, 0.637262, 0.601195, 0.356274, 0.476493, 0.587032, 0.327666, 0.303654, 0.551284, 0.673165, 0.618372, 0.592085, 0.516793, 0.707551, 0.286381, 0.743941, 0.273604, 0.579809, 0.305364, 0.646235, 0.469207, 3.0
0.609778, 0.459429, 0.528374, 0.727604, 0.413365, 0.692782, 0.628412, 0.298027, 0.590375, 0.600917, 0.373411, 0.462196, 0.559896, 0.639657, 0.638688, 0.256679, 0.739016, 0.286662, 0.492854, 0.637613, 0.26011, 0.574281, 0.516672, 0.64179, 0.27481, 0.451423, 0.581772, 0.347364, 0.430667, 0.583485, 0.259389, 0.366073, 0.597821, 0.676543, 0.617977, 0.589604, 0.780723, 0.394477, 0.665461, 0.47702, 0.666449, 0.376608, 0.357089, 0.336919, 0.538217, 0.675548, 0.495762, 0.285719, 0.261362, 0.296714, 3.0
0.526836, 0.681624, 0.734551, 0.488497, 0.639909, 0.516076, 0.734191, 0.700139, 0.346016, 0.21941, 0.477856, 0.483443, 0.588127, 0.295276, 0.47307, 0.717706, 0.620457, 0.479097, 0.279665, 0.684559, 0.554973, 0.622974, 0.379013, 0.60796, 0.414665, 0.586635, 0.51582, 0.422993, 0.655565, 0.492287, 0.625082, 0.68508, 0.345887, 0.580665, 0.496948, 0.704359, 0.620623, 0.316118, 0.443494, 0.660974, 0.430958, 0.268468, 0.456477, 0.394853, 0.329031, 0.375381, 0.321067, 0.356869, 0.709884, 0.481311, 2.0
0.690191, 0.65204, 0.437416, 0.311909, 0.687328, 0.457837, 0.293104, 0.572586, 0.494613, 0.48921, 0.734709, 0.471724, 0.321124, 0.335643, 0.463882, 0.685834, 0.477747, 0.503232, 0.546093, 0.314414, 0.365581, 0.653151, 0.2391, 0.646243, 0.268987, 0.568494, 0.402497, 0.305502, 0.603907, 0.368652, 0.479122, 0.445147, 0.525284, 0.660827, 0.576035, 0.592284, 0.330193, 0.517749, 0.575633, 0.50979, 0.7095, 0.683205, 0.712514, 0.335541, 0.371292, 0.739347, 0.747766, 0.608264, 0.632966, 0.508956, 2.0
